0000000; 2025-01-07T19:56:37.5150217+03:00; 16:56:52.40 GPS; 54 град 39.54813 мин СШ; 020 град 39.19686 мин ВД; 0,000688;
0000000; 2025-01-07T19:56:37.6233683+03:00; 16:56:52.50 GPS; 54 град 39.54815 мин СШ; 020 град 39.19688 мин ВД; 0,000701;
0000000; 2025-01-07T19:56:37.7161736+03:00; 16:56:52.60 GPS; 54 град 39.54817 мин СШ; 020 град 39.19691 мин ВД; 0,000689;
0000000; 2025-01-07T19:56:37.8238153+03:00; 16:56:52.70 GPS; 54 град 39.54819 мин СШ; 020 град 39.19693 мин ВД; 0,000703;
0000000; 2025-01-07T19:56:37.8989541+03:00; 16:56:52.80 GPS; 54 град 39.54820 мин СШ; 020 град 39.19695 мин ВД; 0,000703;
0000000; 2025-01-07T19:56:38.0185197+03:00; 16:56:52.90 GPS; 54 град 39.54822 мин СШ; 020 град 39.19698 мин ВД; 0,000696;
0000000; 2025-01-07T19:56:38.1166910+03:00; 16:56:53.00 GPS; 54 град 39.54824 мин СШ; 020 град 39.19700 мин ВД; 0,000692;
0000000; 2025-01-07T19:56:38.2197290+03:00; 16:56:53.10 GPS; 54 град 39.54825 мин СШ; 020 град 39.19703 мин ВД; 0,000676;
0000000; 2025-01-07T19:56:38.3182815+03:00; 16:56:53.20 GPS; 54 град 39.54827 мин СШ; 020 град 39.19706 мин ВД; 0,000705;
0000000; 2025-01-07T19:56:38.3999504+03:00; 16:56:53.30 GPS; 54 град 39.54828 мин СШ; 020 град 39.19708 мин ВД; 0,000677;
0000000; 2025-01-07T19:56:38.5158631+03:00; 16:56:53.40 GPS; 54 град 39.54830 мин СШ; 020 град 39.19711 мин ВД; 0,000703;
0000000; 2025-01-07T19:56:38.6144565+03:00; 16:56:53.50 GPS; 54 град 39.54831 мин СШ; 020 град 39.19714 мин ВД; 0,000701;
0000000; 2025-01-07T19:56:38.7123000+03:00; 16:56:53.60 GPS; 54 град 39.54833 мин СШ; 020 град 39.19716 мин ВД; 0,000681;
0000000; 2025-01-07T19:56:38.8121153+03:00; 16:56:53.70 GPS; 54 град 39.54834 мин СШ; 020 град 39.19720 мин ВД; 0,000695;
0000000; 2025-01-07T19:56:38.9058383+03:00; 16:56:53.80 GPS; 54 град 39.54836 мин СШ; 020 град 39.19722 мин ВД; 0,000687;
0000000; 2025-01-07T19:56:39.0078823+03:00; 16:56:53.90 GPS; 54 град 39.54837 мин СШ; 020 град 39.19725 мин ВД; 0,000713;
0000000; 2025-01-07T19:56:39.1150078+03:00; 16:56:54.00 GPS; 54 град 39.54838 мин СШ; 020 град 39.19727 мин ВД; 0,000691;
0000000; 2025-01-07T19:56:39.2183204+03:00; 16:56:54.10 GPS; 54 град 39.54839 мин СШ; 020 град 39.19730 мин ВД; 0,000688;
0000000; 2025-01-07T19:56:39.3165577+03:00; 16:56:54.20 GPS; 54 град 39.54840 мин СШ; 020 град 39.19732 мин ВД; 0,000702;
0000000; 2025-01-07T19:56:39.4195708+03:00; 16:56:54.30 GPS; 54 град 39.54841 мин СШ; 020 град 39.19734 мин ВД; 0,000687;
0000000; 2025-01-07T19:56:39.5019137+03:00; 16:56:54.40 GPS; 54 град 39.54842 мин СШ; 020 град 39.19736 мин ВД; 0,000696;
0000000; 2025-01-07T19:56:39.6117440+03:00; 16:56:54.50 GPS; 54 град 39.54842 мин СШ; 020 град 39.19738 мин ВД; 0,000704;
0000000; 2025-01-07T19:56:39.7179990+03:00; 16:56:54.60 GPS; 54 град 39.54843 мин СШ; 020 град 39.19739 мин ВД; 0,000713;
0000000; 2025-01-07T19:56:39.8168442+03:00; 16:56:54.70 GPS; 54 град 39.54844 мин СШ; 020 град 39.19741 мин ВД; 0,000701;
0000000; 2025-01-07T19:56:39.9029218+03:00; 16:56:54.80 GPS; 54 град 39.54844 мин СШ; 020 град 39.19742 мин ВД; 0,000696;
