0000000; 2025-01-07T20:02:02.7358512+03:00; 17:02:17.60 GPS; 54 град 39.54476 мин СШ; 020 град 39.18993 мин ВД; -1;
0000000; 2025-01-07T20:02:02.8050990+03:00; 17:02:17.70 GPS; 54 град 39.54475 мин СШ; 020 град 39.18991 мин ВД; 0,000662;
0000000; 2025-01-07T20:02:02.8961356+03:00; 17:02:17.80 GPS; 54 град 39.54475 мин СШ; 020 град 39.18991 мин ВД; 0,000668;
0000000; 2025-01-07T20:02:03.0149337+03:00; 17:02:17.90 GPS; 54 град 39.54475 мин СШ; 020 град 39.18989 мин ВД; 0,000679;
0000000; 2025-01-07T20:02:03.1114181+03:00; 17:02:18.00 GPS; 54 град 39.54475 мин СШ; 020 град 39.18987 мин ВД; 0,000663;
0000000; 2025-01-07T20:02:03.2013113+03:00; 17:02:18.10 GPS; 54 град 39.54475 мин СШ; 020 град 39.18987 мин ВД; 0,000662;
0000000; 2025-01-07T20:02:03.3050580+03:00; 17:02:18.20 GPS; 54 град 39.54475 мин СШ; 020 град 39.18986 мин ВД; 0,000674;
0000000; 2025-01-07T20:02:03.4101430+03:00; 17:02:18.30 GPS; 54 град 39.54475 мин СШ; 020 град 39.18985 мин ВД; 0,000677;
0000000; 2025-01-07T20:02:03.5001427+03:00; 17:02:18.40 GPS; 54 град 39.54475 мин СШ; 020 град 39.18984 мин ВД; 0,000670;
0000000; 2025-01-07T20:02:03.6218618+03:00; 17:02:18.50 GPS; 54 град 39.54474 мин СШ; 020 град 39.18983 мин ВД; 0,000663;
0000000; 2025-01-07T20:02:03.7092197+03:00; 17:02:18.60 GPS; 54 град 39.54474 мин СШ; 020 град 39.18981 мин ВД; 0,000672;
0000000; 2025-01-07T20:02:03.7940516+03:00; 17:02:18.70 GPS; 54 град 39.54474 мин СШ; 020 град 39.18981 мин ВД; 0,000681;
0000000; 2025-01-07T20:02:03.9005920+03:00; 17:02:18.80 GPS; 54 град 39.54474 мин СШ; 020 град 39.18979 мин ВД; 0,000682;
0000000; 2025-01-07T20:02:04.0122605+03:00; 17:02:18.90 GPS; 54 град 39.54474 мин СШ; 020 град 39.18978 мин ВД; 0,000685;
0000000; 2025-01-07T20:02:04.1078210+03:00; 17:02:19.00 GPS; 54 град 39.54474 мин СШ; 020 град 39.18976 мин ВД; 0,000691;
0000000; 2025-01-07T20:02:04.1954937+03:00; 17:02:19.10 GPS; 54 град 39.54474 мин СШ; 020 град 39.18976 мин ВД; 0,000671;
0000000; 2025-01-07T20:02:04.3180036+03:00; 17:02:19.20 GPS; 54 град 39.54473 мин СШ; 020 град 39.18974 мин ВД; 0,000666;
0000000; 2025-01-07T20:02:04.4002701+03:00; 17:02:19.30 GPS; 54 град 39.54473 мин СШ; 020 град 39.18973 мин ВД; 0,000659;
0000000; 2025-01-07T20:02:04.5088302+03:00; 17:02:19.40 GPS; 54 град 39.54473 мин СШ; 020 град 39.18972 мин ВД; 0,000647;
0000000; 2025-01-07T20:02:04.6027109+03:00; 17:02:19.50 GPS; 54 град 39.54473 мин СШ; 020 град 39.18970 мин ВД; 0,000679;
0000000; 2025-01-07T20:02:04.7088215+03:00; 17:02:19.60 GPS; 54 град 39.54473 мин СШ; 020 град 39.18969 мин ВД; 0,000673;
0000000; 2025-01-07T20:02:04.8219207+03:00; 17:02:19.70 GPS; 54 град 39.54472 мин СШ; 020 град 39.18967 мин ВД; 0,000641;
0000000; 2025-01-07T20:02:04.9014812+03:00; 17:02:19.80 GPS; 54 град 39.54472 мин СШ; 020 град 39.18966 мин ВД; 0,000675;
0000000; 2025-01-07T20:02:05.0181989+03:00; 17:02:19.90 GPS; 54 град 39.54473 мин СШ; 020 град 39.18966 мин ВД; 0,000668;
0000000; 2025-01-07T20:02:05.1188151+03:00; 17:02:20.00 GPS; 54 град 39.54472 мин СШ; 020 град 39.18964 мин ВД; 0,000672;
0000000; 2025-01-07T20:02:05.2090815+03:00; 17:02:20.10 GPS; 54 град 39.54472 мин СШ; 020 град 39.18963 мин ВД; 0,000660;
0000000; 2025-01-07T20:02:05.2975904+03:00; 17:02:20.20 GPS; 54 град 39.54472 мин СШ; 020 град 39.18963 мин ВД; 0,000637;
0000000; 2025-01-07T20:02:05.4012118+03:00; 17:02:20.30 GPS; 54 град 39.54472 мин СШ; 020 град 39.18961 мин ВД; 0,000653;
0000000; 2025-01-07T20:02:05.5038039+03:00; 17:02:20.40 GPS; 54 град 39.54472 мин СШ; 020 град 39.18963 мин ВД; 0,000654;
0000000; 2025-01-07T20:02:05.6180633+03:00; 17:02:20.50 GPS; 54 град 39.54471 мин СШ; 020 град 39.18960 мин ВД; 0,000669;
0000000; 2025-01-07T20:02:05.7105933+03:00; 17:02:20.60 GPS; 54 град 39.54472 мин СШ; 020 град 39.18959 мин ВД; 0,000665;
0000000; 2025-01-07T20:02:05.8124142+03:00; 17:02:20.70 GPS; 54 град 39.54472 мин СШ; 020 град 39.18958 мин ВД; 0,000653;
0000000; 2025-01-07T20:02:05.9081977+03:00; 17:02:20.80 GPS; 54 град 39.54471 мин СШ; 020 град 39.18956 мин ВД; 0,000667;
0000000; 2025-01-07T20:02:06.0016035+03:00; 17:02:20.90 GPS; 54 град 39.54471 мин СШ; 020 град 39.18956 мин ВД; 0,000669;
0000000; 2025-01-07T20:02:06.1157815+03:00; 17:02:21.00 GPS; 54 град 39.54472 мин СШ; 020 град 39.18955 мин ВД; 0,000671;
0000000; 2025-01-07T20:02:06.2111467+03:00; 17:02:21.10 GPS; 54 град 39.54472 мин СШ; 020 град 39.18954 мин ВД; 0,000667;
0000000; 2025-01-07T20:02:06.3076030+03:00; 17:02:21.20 GPS; 54 град 39.54472 мин СШ; 020 град 39.18953 мин ВД; 0,000670;
